country,id,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Великобритания,0W7brFokN6QtGRNp32RCQP,Arz,Alone With You,0.768,0.374,7.0,-12.49,1.0,0.723,0.288,1.67e-06,0.111,0.398,75.503,195200.0,4.0
Великобритания,3sa06xVNmLLYIxdNNmVQN8,Jax Jones,Where Did You Go? (feat. MNEK),0.763,0.782,7.0,-4.541,0.0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689.0,4.0
Великобритания,2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,145800.0,4.0
Великобритания,503OTo2dSqe7qk76rgsbep,Dr. Dre,Still D.R.E.,0.816,0.775,11.0,-3.323,1.0,0.234,0.16,0.00031,0.0543,0.527,93.431,270587.0,4.0
Великобритания,6N1K5OVVCopBjGViHs2IvP,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),0.528,0.309,0.0,-7.398,1.0,0.0329,0.924,2.1e-06,0.282,0.307,133.83,185422.0,4.0
Великобритания,3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,0.69,0.626,6.0,-5.693,1.0,0.306,0.105,0.000335,0.0881,0.912,184.009,185681.0,4.0
Венгрия,5WthbIy7Qp7HmGYGRCZ43z,Manuel,Zombi,0.694,0.661,6.0,-4.808,0.0,0.102,0.154,0.0,0.149,0.611,163.078,191411.0,4.0
Венгрия,7iH7aaTtLCZ9OdFkGAv7MB,Bsw,Egyedül - Megb*sztam ezt a kis gádzsit,0.75,0.804,4.0,-6.216,0.0,0.037,0.0279,0.0165,0.34,0.227,100.006,209400.0,4.0
Венгрия,0cUfErGDquYKSOJ6q15Vul,Bsw,Mióta elhagytál - Nem vagyok álmos,0.534,0.603,1.0,-7.448,1.0,0.0698,0.0421,0.0,0.0936,0.302,90.002,220000.0,4.0
Венгрия,1HhNoOuqm1a5MXYEgAFl8o,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011,173381.0,4.0
Венгрия,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,4.0
Венгрия,0urTgP4nVlcZuiMVAUepCQ,Azahriah,Mind1,0.741,0.658,2.0,-8.631,1.0,0.0717,0.548,0.0,0.119,0.467,103.942,191538.0,4.0
Венгрия,2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,4.0
Венгрия,3uUuGVFu1V7jTQL60S1r8z,Lost Frequencies,Where Are You Now,0.671,0.636,6.0,-8.117,0.0,0.103,0.515,0.000411,0.172,0.262,120.966,148197.0,4.0
Венгрия,18asYwWugKjjsihZ0YvRxO,Tiësto,The Motto,0.754,0.763,7.0,-4.627,0.0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819.0,4.0
Венгрия,4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,168602.0,4.0
Венгрия,5Z9KJZvQzH6PFmb8SNkxuk,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),0.741,0.691,10.0,-7.395,0.0,0.0672,0.0221,0.0,0.0476,0.892,150.087,212353.0,4.0
Венгрия,2PHgjJwswIHOhXexoizfT0,ByeAlex és a Slepp,Hullik,0.865,0.589,9.0,-6.226,1.0,0.0971,0.544,0.000918,0.0895,0.564,92.008,213913.0,4.0
Венгрия,5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,STAY (with Justin Bieber),0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
Венгрия,63p0noYOc50p5KRUfJyukt,VALMAR,Éget a nap,0.822,0.782,9.0,-4.836,0.0,0.119,0.278,0.0,0.0594,0.904,115.082,150277.0,4.0
Венгрия,3Xourl4xRz7cfHMznl0PlR,ByeAlex és a Slepp,Rossz esték,0.814,0.482,1.0,-7.208,1.0,0.302,0.0838,0.0,0.0818,0.925,167.971,204286.0,4.0
Венгрия,0qELCtMR31qphCvyVq9Vua,T. Danny,Még Egyszer,0.626,0.326,5.0,-10.339,1.0,0.154,0.817,0.0,0.0968,0.24,159.984,156000.0,4.0
Венгрия,3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747.0,4.0
Венгрия,7rglLriMNBPAyuJOMGwi39,Elton John,Cold Heart - PNAU Remix,0.795,0.8,1.0,-6.32,1.0,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,202735.0,4.0
Венгрия,58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,0.41,0.611,4.0,-8.271,0.0,0.0467,0.0228,0.0,0.116,0.0899,185.727,184448.0,3.0
Венгрия,59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,0.345,0.612,7.0,-6.543,0.0,0.0608,0.232,0.0,0.194,0.232,179.773,153000.0,3.0
Венгрия,0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,0.737,0.846,1.0,-4.51,0.0,0.22,0.00614,0.0,0.0486,0.546,87.981,143901.0,4.0
Венгрия,20on25jryn53hWghthWWW3,ACRAZE,Do It To It,0.854,0.806,11.0,-8.262,0.0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890.0,4.0
Венгрия,50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,0.788,0.859,2.0,-2.724,1.0,0.0856,0.281,0.0,0.0424,0.822,141.02,207853.0,4.0
Венгрия,3SxanlzIPK7fIZ57EaF7lV,ALEE,Deja vu,0.799,0.876,7.0,-4.501,1.0,0.0985,0.123,0.000107,0.135,0.867,103.039,178820.0,4.0
Венгрия,2RvZC77XsiE9x434T6o1S2,Tóth Andi,Néztek,0.867,0.321,1.0,-10.35,0.0,0.426,0.18,0.0,0.156,0.551,139.956,147165.0,4.0
Венгрия,3sUOONjFxjepoSXvKYrz5E,Dzsúdló,Lej,0.79,0.503,1.0,-9.301,1.0,0.206,0.527,0.0,0.11,0.241,75.008,168800.0,4.0
Венгрия,2Jkt3ShrZQPNTRx5ygp3JF,Halott Pénz,Mielőtt megismertelek,0.829,0.571,4.0,-7.39,0.0,0.0652,0.126,0.0,0.132,0.665,114.017,171579.0,4.0
Венгрия,3ymdVW5xygDJxPL5oJpdp4,LMEN PRALA,LIFESTYLE,0.836,0.792,1.0,-5.277,1.0,0.065,0.0228,0.0253,0.114,0.263,143.958,141667.0,4.0
Венгрия,5yP7ZMMAbaZQMfBirBBCen,Mario,Rajosan,0.612,0.651,3.0,-2.992,0.0,0.397,0.322,0.0,0.0477,0.937,96.588,195744.0,4.0
Венгрия,7LA7qBTrvvazXZHbdASCAj,Nági,Hol talállak ébren,0.552,0.57,7.0,-7.875,0.0,0.0891,0.227,0.0,0.116,0.349,74.96,196200.0,4.0
Венгрия,1esZgaqm0YKN87CIP3orJ3,Minelli,Rampampam,0.797,0.649,3.0,-5.506,0.0,0.182,0.24,0.0012,0.153,0.437,117.971,200212.0,4.0
Венгрия,0D6Aewbxit6kZYncgVohxU,DESH,Kukásautó,0.774,0.538,7.0,-9.123,0.0,0.0659,0.478,0.0,0.14,0.488,86.021,195698.0,4.0
Венгрия,3JEYn4Ewai3sGkJl01v9Of,VALMAR,Álmatlan esték,0.799,0.801,10.0,-2.776,1.0,0.0571,0.248,0.0,0.11,0.793,97.955,183686.0,4.0
Венгрия,2WDRZdUzRYiv3JkdaMXU9p,LMEN PRALA,Polizei,0.877,0.631,10.0,-6.716,0.0,0.0704,0.269,4.79e-05,0.0889,0.604,125.947,154286.0,4.0
Венгрия,1zoULyy3P5grr7iRLKKmCm,ByeAlex és a Slepp,Ájkosz,0.856,0.569,7.0,-7.049,1.0,0.214,0.316,0.0,0.133,0.53,129.982,127846.0,4.0
Венгрия,7EQq2RCCbFOR7XnN5J1vTv,Azahriah,RÉT,0.713,0.711,0.0,-7.006,1.0,0.0638,0.418,0.0,0.116,0.634,82.019,190976.0,4.0
Венгрия,5uWUKvPNekWal505BdKgfD,Manuel,Talán,0.64,0.761,10.0,-5.137,1.0,0.0253,0.26,0.0,0.132,0.148,96.997,190567.0,4.0
Венгрия,6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627.0,4.0
Венгрия,5HiMjc8jz0OeTnUQgp15FP,Azahriah,El Barto,0.787,0.684,5.0,-7.162,0.0,0.0544,0.343,9.2e-06,0.219,0.785,139.984,178714.0,4.0
Венгрия,2cHRseVmn2cfCChNmizemK,T. Danny,Ha Elmegyek,0.785,0.611,3.0,-5.463,0.0,0.0455,0.83,0.000849,0.091,0.579,102.032,207059.0,4.0
Венгрия,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,0.575,0.568,9.0,-5.509,0.0,0.03,0.0484,0.000417,0.286,0.37,93.986,206280.0,4.0
Венгрия,1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,0.671,0.673,11.0,-6.941,0.0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720.0,4.0
Венгрия,10wMZu2Y9o55ylw6mRSiKB,AKC Kretta,Gyere Velem,0.831,0.712,10.0,-8.913,0.0,0.0924,0.783,0.0,0.0849,0.487,115.013,200679.0,4.0
Венгрия,5FTvlhyTm3PZb0x33oCxDS,ALEE,Nincsen gond,0.89,0.727,4.0,-4.049,0.0,0.0568,0.117,2.87e-05,0.136,0.723,106.995,149720.0,4.0
Венгрия,4vtPjmwiNXDg7DOfB3gLet,T. Danny,Megmondtam,0.897,0.635,4.0,-4.774,1.0,0.0879,0.0506,0.00262,0.129,0.39,139.964,196286.0,4.0
Венгрия,6f3Slt0GbA2bPZlz0aIFXN,Tiësto,The Business,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,4.0
Венгрия,46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0
Венгрия,2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,0.594,0.612,8.0,-6.627,0.0,0.363,0.835,0.0,0.461,0.687,179.629,168020.0,4.0
Венгрия,29MOrJUChg9gigKjgMMGEP,Bruno X Spacc,Hátmasszázs,0.768,0.456,2.0,-9.803,1.0,0.0554,0.645,3.7e-06,0.142,0.421,105.05,137161.0,4.0
Венгрия,4cG7HUWYHBV6R6tHn1gxrl,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.824,0.862,2.0,-3.424,1.0,0.126,0.0076,0.000132,0.303,0.801,122.98,169153.0,4.0
Вьетнам,7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),0.512,0.76,2.0,-5.889,0.0,0.0682,0.299,0.0,0.103,0.495,130.096,210928.0,4.0
Вьетнам,5Msoarj5hk9LguTtiIyqug,Đức Phúc,Ngày Đầu Tiên,0.691,0.564,0.0,-4.606,1.0,0.0266,0.774,0.0,0.144,0.356,110.043,208939.0,4.0
Вьетнам,5H7UgZQk2p5x4nmeuDjmE4,ERIK,Đau Nhất Là Lặng Im,0.624,0.415,0.0,-6.528,1.0,0.0326,0.711,0.0,0.0912,0.161,103.89,286154.0,4.0
Вьетнам,6GJi4nSZOiTOU2FhsgxWyH,Vũ.,Bước Qua Nhau,0.541,0.339,1.0,-6.499,1.0,0.0268,0.742,0.000109,0.186,0.215,135.757,257647.0,4.0
Вьетнам,1mWdTewIgB3gtBM3TOSFhB,BTS,Butter,0.759,0.459,8.0,-5.187,1.0,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442.0,4.0
Вьетнам,3bZGGKrMQLDGg18y2QqKFF,Hoang Thuy Linh,See Tình,0.846,0.755,0.0,-5.013,0.0,0.0378,0.497,0.000984,0.0696,0.854,97.009,185003.0,4.0
Вьетнам,7e8Kt6pX4Y589CJL37mIWa,AMEE,thay mọi cô gái yêu anh,0.651,0.456,0.0,-8.917,1.0,0.0329,0.74,4.37e-05,0.073,0.11,96.871,215258.0,4.0
Вьетнам,46HNZY1i7O6jwTA7Slo2PI,Coldplay,My Universe,0.573,0.711,1.0,-6.268,0.0,0.0406,0.0114,0.0,0.328,0.47,105.006,226198.0,4.0
Вьетнам,7lkWAB0Ru7WEa0mkdgiqJG,Hoang Thuy Linh,Gieo Quẻ (feat. Den),0.788,0.838,1.0,-4.646,1.0,0.0414,0.191,1.52e-06,0.229,0.808,113.973,198947.0,4.0
Вьетнам,5QDLhrAOJJdNAmCTJ8xMyW,BTS,Dynamite,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054.0,4.0
Вьетнам,186NCtNk1tUYS7c2DxgJ7O,V,Christmas Tree,0.437,0.384,5.0,-8.384,1.0,0.042,0.699,2.33e-05,0.121,0.181,139.009,209947.0,4.0
Вьетнам,4AgFXIVT7hVhBZ5DEOaLu3,Thịnh Suy,tiny love,0.824,0.171,4.0,-15.871,0.0,0.0527,0.857,0.0,0.107,0.693,100.036,158400.0,4.0
Вьетнам,5fFLotKS1286huYIMQHqz7,Sơn Tùng M-TP,Muộn Rồi Mà Sao Còn,0.888,0.418,0.0,-9.812,1.0,0.0573,0.665,0.0,0.111,0.531,127.073,275906.0,4.0
Вьетнам,7hzVxbVA6Y5t9YDzpSgdRS,ERIK,Chạy Về Khóc Với Anh,0.624,0.567,9.0,-5.232,1.0,0.0289,0.48,0.0,0.179,0.386,102.054,223658.0,4.0
Вьетнам,17iGUekw5nFt5mIRJcUm3R,Sơn Tùng M-TP,Chúng Ta Của Hiện Tại,0.569,0.66,2.0,-5.268,1.0,0.0358,0.0675,0.0,0.202,0.497,155.907,301538.0,4.0
Вьетнам,54UNNgtE3zzERwTuWSQLqd,MONSTAR,có hẹn với thanh xuân,0.613,0.5,10.0,-8.349,1.0,0.0277,0.547,0.000181,0.327,0.342,99.998,218027.0,4.0
Вьетнам,3XYRV7ZSHqIRDG87DKTtry,BTS,Permission to Dance,0.702,0.741,9.0,-5.33,1.0,0.0427,0.00544,0.0,0.337,0.646,124.925,187585.0,4.0
Вьетнам,3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,0.69,0.626,6.0,-5.693,1.0,0.306,0.105,0.000335,0.0881,0.912,184.009,185681.0,4.0
Вьетнам,7wkX67ruxr3x2GFz6vyIX9,Vũ.,Bước Qua Mùa Cô Đơn,0.48,0.353,1.0,-8.391,1.0,0.0319,0.689,0.000186,0.156,0.319,135.824,278824.0,4.0
Вьетнам,4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,168602.0,4.0
Вьетнам,1MiJk3dXC5jzhvLFP0dUM7,Da LAB,Thức Giấc,0.66,0.578,9.0,-8.591,1.0,0.0306,0.45,8.86e-05,0.103,0.19,127.092,269021.0,4.0
Вьетнам,6N1K5OVVCopBjGViHs2IvP,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),0.528,0.309,0.0,-7.398,1.0,0.0329,0.924,2.1e-06,0.282,0.307,133.83,185422.0,4.0
Вьетнам,2WOpp4vm16unl0N3i3BNNv,nân,Tình Đắng Như Ly Cà Phê,0.754,0.0774,1.0,-20.617,1.0,0.0578,0.923,0.0,0.0802,0.701,116.071,215172.0,4.0
Вьетнам,0QzuaeCEEOV40Pn7IvKEny,dhruv,double take,0.656,0.436,8.0,-11.141,1.0,0.0744,0.845,0.0,0.221,0.196,109.239,171743.0,4.0
Вьетнам,02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,4.0
Вьетнам,5PjdY0CKGZdEuoNab3yDmX,The Kid LAROI,STAY (with Justin Bieber),0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,141806.0,4.0
Вьетнам,57lYw21pS9FprSeJimskIC,Đen,Mang Tiền Về Cho Mẹ,0.581,0.657,4.0,-9.367,0.0,0.2,0.553,0.0,0.0844,0.446,136.067,405360.0,4.0
Вьетнам,63q4o5Nh1ykbhdo4rKEW9c,ERIK,Dịu Dàng Em Đến,0.743,0.445,10.0,-8.663,1.0,0.0555,0.287,0.0,0.375,0.353,96.023,185000.0,4.0
Вьетнам,5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,0.738,0.67,7.0,-3.766,0.0,0.0439,0.458,0.0,0.361,0.651,138.055,184602.0,4.0
Вьетнам,1ZPeaPDjQOOC8hw1mNjyjF,BTS,Pied Piper,0.583,0.712,2.0,-4.942,0.0,0.0326,0.2,0.0,0.268,0.778,94.051,245621.0,4.0
Вьетнам,2MJz8BxxMsERULatmBikDH,Pink Sweat$,At My Worst,0.813,0.415,0.0,-5.926,1.0,0.0349,0.777,0.0,0.131,0.667,91.921,170345.0,4.0
Вьетнам,45Mswno1F7FoZkcmQkp7fi,Wren Evans,Thích Em Hơi Nhiều,0.92,0.41,11.0,-9.497,1.0,0.455,0.372,0.000595,0.126,0.861,143.034,171741.0,4.0
Вьетнам,1w3eUC89GPspKpi62tPwjt,Hoang Dung,Nàng Thơ,0.518,0.403,0.0,-8.311,1.0,0.0326,0.818,1.7e-06,0.146,0.194,122.967,254476.0,4.0
Вьетнам,5T6j0rfpCDBzAxC8Fpd0N7,Low G,An Thần,0.758,0.773,6.0,-7.266,0.0,0.214,0.631,2.1e-06,0.114,0.907,169.996,174286.0,4.0
Вьетнам,014DA3BdnmD3kI5pBogH7c,Chillies,Cứ Chill Thôi,0.781,0.608,8.0,-8.452,1.0,0.0408,0.217,3.63e-05,0.158,0.609,101.017,270000.0,4.0
Вьетнам,7xNCacksfUkYXsXuSW4vNF,salem ilese,PS5 (with TOMORROW X TOGETHER feat. Alan Walker),0.602,0.642,2.0,-5.404,0.0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,152214.0,4.0
Вьетнам,5uyNAX6MazVAjBjVeOsTvp,W/N,3 1 0 7 (feat. Duongg & Nâu),0.794,0.464,11.0,-7.654,1.0,0.0589,0.847,4.11e-06,0.181,0.479,123.942,232258.0,4.0
Вьетнам,1EmMFSLRVkOszCa4ul9z0F,W/N,3107 3,0.663,0.344,0.0,-14.025,1.0,0.0495,0.922,0.00298,0.0916,0.469,135.904,240000.0,4.0
Вьетнам,7oBUoEbCDF748UkHnLusUB,Thịnh Suy,Chuyện Rằng,0.811,0.276,7.0,-14.892,1.0,0.042,0.785,2.83e-06,0.128,0.704,95.021,272152.0,4.0
Вьетнам,4ih9noxBfg7euMjCPO0qNH,RPT MCK,Chìm Sâu (feat. Trung Trần),0.68,0.545,11.0,-7.026,0.0,0.116,0.537,0.0,0.121,0.363,204.141,156000.0,3.0
Вьетнам,5FVbvttjEvQ8r2BgUcJgNg,BTS,Life Goes On,0.566,0.716,1.0,-5.733,1.0,0.0424,0.00691,0.0,0.37,0.45,81.068,207481.0,4.0
Вьетнам,1xoadYaxtOp9gHDwgmPDuz,JSOL,Sài Gòn Hôm Nay Mưa,0.624,0.604,2.0,-5.438,1.0,0.0619,0.784,0.00869,0.108,0.354,136.077,247059.0,4.0
Вьетнам,6iXGivPFpsqKmrINhIbPvx,Lynk Lee,Buồn Thì Cứ Khóc Đi,0.704,0.542,2.0,-4.663,0.0,0.0307,0.476,0.000196,0.141,0.386,97.006,222314.0,4.0
Вьетнам,1CyYcBdukmFjFibDZaDlHc,hooligan.,To The Moon,0.648,0.543,0.0,-6.781,1.0,0.0399,0.143,0.0,0.187,0.382,119.926,201507.0,4.0
Вьетнам,4Iz5EWPCAT8jYNk4IpLoll,buitruonglinh,Dù Cho Mai Về Sau,0.632,0.579,11.0,-8.352,1.0,0.0602,0.187,1.93e-06,0.101,0.503,155.984,233976.0,4.0
Вьетнам,5BTzf3doGTigDIYUFtbkI9,Emcee L (Da LAB),Sinh Ra Đã Là Thứ Đối Lập Nhau (feat. Badbies),0.494,0.395,6.0,-8.653,1.0,0.0301,0.887,1.43e-05,0.058,0.179,141.464,234168.0,4.0
Вьетнам,0dcnrLo8s1rhjm8euGjI4n,TREASURE,DARARI,0.716,0.638,0.0,-6.87,1.0,0.0392,0.486,0.0,0.0702,0.552,84.955,220716.0,4.0
Вьетнам,1mKDbug8bbfDmLe7I4CJpe,Da LAB,Gác Lại Âu Lo (feat. Miu Lê),0.745,0.527,6.0,-8.09,1.0,0.0786,0.571,0.0,0.11,0.385,95.034,282629.0,4.0
Вьетнам,5nD5PVXUkIpv0WcwfNFrgS,Orange,Khi Em Lớn,0.593,0.263,7.0,-12.102,0.0,0.0384,0.918,1.04e-06,0.104,0.466,119.645,228095.0,4.0
Вьетнам,1c0LbgYt51JeBUMAzofjkq,TGSN,Siren,0.878,0.732,11.0,-6.092,0.0,0.115,0.548,1.44e-06,0.258,0.777,130.001,157067.0,4.0
Гватемала,4gzsuuZypVbxs0Af1LSZyB,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),0.639,0.703,4.0,-6.33,0.0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,207301.0,4.0
Гватемала,1ri9ZUkBJVFUdgwzCnfcYs,Becky G,MAMIII,0.843,0.7,4.0,-3.563,0.0,0.0803,0.0934,0.0,0.14,0.899,93.991,226088.0,4.0
Гватемала,0UXlu64mDLvfzR8IXMz06J,Christian Nodal,Ya No Somos Ni Seremos,0.588,0.452,7.0,-4.75,1.0,0.0268,0.437,0.0,0.344,0.734,139.953,185723.0,4.0
Гватемала,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,Desesperados,0.869,0.694,1.0,-3.35,0.0,0.0783,0.356,0.00125,0.0878,0.511,90.02,224997.0,4.0
Гватемала,2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,0.644,0.648,1.0,-4.601,1.0,0.118,0.276,0.0,0.135,0.44,179.951,206710.0,4.0
Гватемала,2vmfvSoZBFAt9hhRoEByLi,Aventura,Volví,0.725,0.86,1.0,-3.726,1.0,0.182,0.422,0.000284,0.0674,0.791,175.896,230125.0,4.0
Гватемала,4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,A Tu Merced,0.86,0.791,0.0,-4.784,1.0,0.0568,0.169,0.000106,0.106,0.887,92.023,175918.0,4.0
Гватемала,4MzXwWMhyBbmu6hOcLVD49,Bad Bunny,DÁKITI,0.731,0.573,4.0,-10.059,0.0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090.0,4.0
Гватемала,6lX6l7OuA3qrnIRfdsr0dw,Blessd,Medallo,0.787,0.7,4.0,-4.598,0.0,0.0768,0.568,0.00051,0.663,0.791,90.02,233453.0,4.0
Гватемала,0G2zPzWqVjR68iNPmx2TBe,Mora,Volando - Remix,0.659,0.688,6.0,-4.649,1.0,0.0673,0.207,0.0,0.113,0.632,153.979,273474.0,4.0
Гватемала,0fea68AdmYNygeTGI4RC18,J Balvin,LA CANCIÓN,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
Гватемала,69vlMrzHwATKzupwNcUPyK,Bad Bunny,La Santa,0.744,0.868,1.0,-4.524,1.0,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,4.0
Гватемала,3p6eieHX6oEOzJStPtEsLu,Calibre 50,Si Te Pudiera Mentir,0.764,0.585,2.0,-7.796,1.0,0.0305,0.348,0.00294,0.369,0.89,90.013,255640.0,4.0
Гватемала,4HzqWEdAbzcVFDv0pvxV4w,Maluma,Sobrio,0.762,0.77,5.0,-2.758,1.0,0.223,0.138,0.0,0.15,0.631,177.998,201181.0,4.0
Гватемала,3rdAz1fbUfZxYgaCviYhRo,Rauw Alejandro,Todo De Ti,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0
Гватемала,798ahLNEcoFER7Vywg1FMT,Calibre 50,A La Antigüita,0.651,0.726,8.0,-4.144,1.0,0.0539,0.382,0.0,0.0535,0.963,179.99,156267.0,3.0
Гватемала,5J7teKIJGtqVypgYI6sqXj,Bad Bunny,Una Vez,0.55,0.598,11.0,-5.402,0.0,0.0831,0.132,2.58e-06,0.0955,0.543,83.836,232496.0,4.0
Гватемала,05bfbizlM5AX6Mf1RRyMho,Nio Garcia,AM Remix,0.743,0.655,6.0,-5.015,0.0,0.159,0.114,0.0,0.0764,0.785,172.031,261335.0,4.0
Гватемала,6ylDpki1VpIsc525KC1ojF,Sebastian Yatra,Tacones Rojos,0.746,0.844,11.0,-3.499,0.0,0.0359,0.062,0.0,0.149,0.934,123.014,189333.0,4.0
Гватемала,5W1qmxHrMlQGGAiFA3ZQqP,Dímelo Flow,Se Le Ve,0.562,0.755,7.0,-4.367,0.0,0.112,0.0967,2.25e-05,0.143,0.609,83.997,277693.0,4.0
Гватемала,74WROFXsox6wkeUrEK2DS6,Eden Muñoz,Chale,0.551,0.436,8.0,-8.029,1.0,0.0428,0.395,0.0,0.0719,0.862,188.651,170745.0,3.0
Гватемала,35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,0.672,0.594,1.0,-6.813,0.0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248.0,4.0
Гватемала,1xO7tp4J5Wj0NeKrzIpd1V,Christian Nodal,La Sinvergüenza,0.704,0.482,9.0,-5.352,1.0,0.0349,0.211,0.0,0.3,0.604,102.01,198529.0,4.0
Гватемала,2ytQws1jfyFcY2K2MDUfzd,Los Lara,Fumando Mota,0.599,0.499,7.0,-6.549,1.0,0.0685,0.49,1.64e-06,0.0897,0.562,170.907,201205.0,3.0
Гватемала,5kqNIqFjijuzvVLhuY9B8j,Bad Bunny,La Zona,0.762,0.801,1.0,-3.661,0.0,0.0409,0.2,7.04e-05,0.254,0.81,93.992,136893.0,4.0
Гватемала,6C1RD7YQVvt3YQj0CmuTeu,Bad Bunny,Diles,0.813,0.56,2.0,-5.904,0.0,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,4.0
Гватемала,2MnLkFqY9Rpg9s3Zv6ZJdK,Gera MX,Botella Tras Botella,0.727,0.546,0.0,-4.572,1.0,0.0437,0.656,0.0,0.122,0.69,106.891,197333.0,4.0
Гватемала,4H3t8C59tXjKf1R2iKtc5M,Marca MP,Ya Acabo,0.673,0.326,0.0,-7.481,1.0,0.0348,0.696,3.73e-06,0.103,0.672,133.309,189408.0,4.0
Гватемала,2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,4.0
Гватемала,1mSviQV9iQnGSRyvTIuxAj,Alvaro Diaz,Problemón,0.706,0.739,10.0,-3.753,1.0,0.0586,0.266,2.62e-05,0.126,0.371,91.906,192613.0,4.0
Гватемала,5TMLavqGRKNxgzMBrVpC9R,zzoilo,Mon Amour - Remix,0.748,0.761,2.0,-6.621,1.0,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940.0,4.0
